Filename,Energy,Pitch Min,Pitch Max,Pitch Mean,Pitch Std Dev,Intensity Min,Intensity Max,Intensity Mean,Jitter,Shimmer,Speech Rate,Max Pause,Avg Pause,Result
RZOimXPTG0s.000.mp4,0.030942768,153.32915,3996.0742,1379.5787,952.18134,0.0010461834,0.14514191,0.030942768,952.18134,0.023654612,6.142987844726179,0.6720000000000002,0.16206451612903225,0.6542056074766355
VRjJxTqOJyo.002.mp4,0.07821472,152.41911,3992.8955,918.36774,850.16016,0.014240447,0.2566234,0.07821472,850.16016,0.047821715,7.319304666056725,0.8960000000000008,0.13347747747747746,0.4672897196261681
D4TU65xbF4g.005.mp4,0.071296886,152.36174,3993.8845,1041.6945,676.6016,0.0036872672,0.29065126,0.071296886,676.6016,0.05541133,6.142987844726179,0.8319999999999999,0.16344086021505375,0.2897196261682243
Cvuu76B-bxA.002.mp4,0.046162,153.56299,3995.948,1774.8282,1027.5062,0.00397741,0.1298484,0.046162,1027.5062,0.023952859,7.646059338648543,0.6080000000000001,0.128,0.4766355140186915
VOhsEbDjZ9E.001.mp4,0.03633375,152.5867,3987.4663,822.08655,763.8423,0.009317391,0.09532877,0.03633375,763.8423,0.018813105,6.012285975689452,0.41600000000000037,0.1666813186813187,0.5046728971962616
muLgzV1gGao.001.mp4,0.08416036,152.38707,3993.301,676.09924,513.0953,0.015821235,0.3103086,0.08416036,513.0953,0.064334564,5.816233172134361,0.6079999999999997,0.16545454545454544,0.5233644859813084
TEGJrmNFvXY.001.mp4,0.018090608,153.26202,3996.0583,1475.2683,1064.4904,0.0005439354,0.0535171,0.018090608,1064.4904,0.011969616,5.881584106652725,0.7040000000000006,0.17006741573033707,0.4766355140186915
CO7vZjYF6Zk.000.mp4,0.05614142,153.22359,3995.2246,1747.1653,1097.0875,0.002607629,0.19903348,0.05614142,1097.0875,0.041886464,7.188602797019998,0.4800000000000004,0.13827522935779815,0.4672897196261681
B2q0gbLVeck.000.mp4,0.0435245,152.41866,3995.5684,1485.2559,1118.6145,0.0062110373,0.11192031,0.0435245,1118.6145,0.023430103,5.816233172134361,0.768,0.17163636363636361,0.4953271028037382
LBrmHHzyIiY.002.mp4,0.087709285,153.14822,3995.864,1062.6749,954.338,0.03165163,0.31033725,0.087709285,954.338,0.058195814,4.051757940138544,2.5919999999999987,0.24918032786885244,0.3738317757009345
ask-ZFRztf8.005.mp4,0.019775685,152.43205,3995.5413,1675.0696,1053.0261,0.001428047,0.07391249,0.019775685,1053.0261,0.0142375855,7.972814011240361,0.512,0.12561983471074378,0.3644859813084112
PRplbrM70sg.004.mp4,0.013439283,153.23041,3985.7156,1309.4806,872.40625,0.0005210098,0.04297664,0.013439283,872.40625,0.008028026,6.992549993464907,0.4480000000000004,0.14098113207547167,0.439252336448598
ZXeO5dRFrj0.005.mp4,0.080221474,152.73909,3995.837,1687.2443,1084.9545,0.006009441,0.21348596,0.080221474,1084.9545,0.03714691,7.057900927983271,0.6399999999999997,0.1411588785046729,0.4018691588785046
495hLlCEW64.001.mp4,0.08588198,152.46779,3994.595,1414.2563,1020.1841,0.008819837,0.27995527,0.08588198,1020.1841,0.05265207,5.489478499542543,0.7680000000000002,0.17889156626506025,0.5794392523364486
8aLr0vNobr4.004.mp4,0.038348306,152.36966,3995.0542,1290.7316,957.7739,0.0011066118,0.12225253,0.038348306,957.7739,0.023686655,6.404391582799634,0.8960000000000001,0.15670103092783505,0.4672897196261681
5h5Pajjc_xM.001.mp4,0.03242917,153.22533,3995.2517,1223.5226,1006.69354,0.0027528242,0.13650954,0.03242917,1006.69354,0.022217989,6.077636910207816,0.6080000000000001,0.16034782608695652,0.5233644859813084
OEKg-Tvwcbk.003.mp4,0.054321535,152.35551,3994.2388,1457.2272,1074.714,0.005069049,0.1969896,0.054321535,1074.714,0.037354175,6.33904064828127,1.5679999999999996,0.15733333333333333,0.616822429906542
8lg8A_zFOmg.000.mp4,0.03662862,152.63367,3995.9336,1411.4869,1047.0953,0.0031182095,0.17003937,0.03662862,1047.0953,0.03784796,5.42412756502418,0.6399999999999988,0.18497560975609756,0.3271028037383177
rUGAiuYHNgE.000.mp4,0.0062256884,152.41197,3994.351,1407.5626,1014.9164,0.0013148419,0.021912273,0.0062256884,1014.9164,0.004250469,6.273689713762907,0.6720000000000006,0.16,0.3925233644859813
uHrP02iwW1o.002.mp4,0.09080558,152.71062,3995.0618,902.75214,649.73456,0.007366826,0.21361445,0.09080558,649.73456,0.043649226,6.404391582799634,0.5120000000000005,0.1458144329896907,0.4672897196261681
TD3H2DOSi1Y.001.mp4,0.11551252,153.8616,3991.0803,1460.335,886.02435,0.031324107,0.21755137,0.11551252,886.02435,0.041505802,6.469742517317997,0.8320000000000007,0.15346938775510202,0.6355140186915886
NoHext7JXYU.000.mp4,0.07326903,152.44246,3996.0396,1212.7863,1100.9286,0.0065175486,0.3261207,0.07326903,1100.9286,0.052239865,6.535093451836361,0.6399999999999999,0.15224242424242423,0.4953271028037382
YiX6thczM1w.001.mp4,0.09634761,152.34724,3994.9895,1768.6917,1158.4888,0.0022147696,0.33190653,0.09634761,1158.4888,0.071508646,6.796497189909816,0.5760000000000005,0.14570873786407765,0.5233644859813084
xyOq5SL0Evc.004.mp4,0.02627518,152.38379,3995.688,1552.6754,1273.0948,0.0016917667,0.09974456,0.02627518,1273.0948,0.017236289,9.149130832570906,0.5119999999999996,0.1093525179856115,0.719626168224299
PJxgOFaaUZM.004.mp4,0.08534473,152.45915,3994.5159,1413.8724,902.09973,0.005223655,0.26068774,0.08534473,902.09973,0.057247575,4.509214481767089,0.8640000000000008,0.22352941176470587,0.7289719626168224
8qesctueAV0.000.mp4,0.09095646,152.34787,3994.7292,1462.1917,1086.8286,0.000645092,0.25076124,0.09095646,1086.8286,0.06677885,5.750882237615998,0.9279999999999999,0.17287356321839079,0.5607476635514018
7IegDaeNlik.003.mp4,0.10995773,152.36244,3995.794,943.359,854.79553,0.052749835,0.32122692,0.10995773,854.79553,0.05769389,6.9271990589465435,0.44799999999999995,0.14476190476190476,0.2710280373831775
Lz3hYPF6aIM.003.mp4,0.06321374,153.69458,3870.6086,551.7041,449.10187,0.016121186,0.11332171,0.06321374,449.10187,0.02372425,5.489478499542543,0.992,0.18236144578313251,0.2897196261682243
3Sj-GZ3YXWs.000.mp4,0.03196145,152.35597,3995.5056,1330.2557,913.8364,0.001288521,0.117767476,0.03196145,913.8364,0.026006252,6.600444386354725,0.6399999999999997,0.14528,0.4485981308411215
Q2AI4XpApFs.001.mp4,0.0101768,152.60042,3995.5864,1617.0736,1071.0712,9.2635295e-05,0.06994423,0.0101768,1071.0712,0.012390733,4.182459809175271,1.2479999999999998,0.24126984126984125,0.3925233644859813
Z9GzSxQHKSI.001.mp4,0.03665733,155.07425,3994.8174,1497.2788,1016.37756,0.0008929771,0.11767383,0.03665733,1016.37756,0.025072813,5.554829434060907,0.7040000000000006,0.1798095238095238,0.4672897196261681
CPtaCNonKlE.003.mp4,0.11001976,152.36375,3992.939,1392.5358,1035.1812,0.00034325029,0.3293987,0.11001976,1035.1812,0.075047486,6.469742517317997,0.6719999999999999,0.15379591836734696,0.4579439252336448
69BopbFc34U.001.mp4,0.020413566,152.70638,3994.464,1166.8379,1140.0472,0.0010539512,0.09763572,0.020413566,1140.0472,0.019204536,5.42412756502418,0.8,0.18302439024390244,0.233644859813084
vAEqpUwBMJQ.004.mp4,0.008995516,152.68605,3995.3125,1471.8752,1030.3351,0.00042200414,0.029717116,0.008995516,1030.3351,0.005607315,6.012285975689452,0.7039999999999988,0.1663296703296703,0.5607476635514018
qjU3GX3jgSY.002.mp4,0.080587976,152.74411,3995.736,1703.9001,1065.1096,0.0051091188,0.27942142,0.080587976,1065.1096,0.05224122,7.057900927983271,0.7360000000000007,0.14026168224299065,0.5514018691588785
u2XbiBuuxyI.001.mp4,0.11456215,152.4374,3995.7864,1718.4427,1186.6959,0.0017068113,0.4072306,0.11456215,1186.6959,0.10078524,7.123251862501634,0.6719999999999997,0.14014814814814813,0.233644859813084
scifP1EXSdo.001.mp4,0.50866437,152.37173,3993.9927,1083.9099,1050.0477,0.11517867,0.8400319,0.50866437,1050.0477,0.1780188,6.665795320873088,0.5760000000000005,0.1473267326732673,0.6728971962616823
m5kTITzj1bY.001.mp4,0.04988686,155.48586,3689.5,750.6379,593.9182,0.003615759,0.1096697,0.04988686,593.9182,0.018600106,6.535093451836361,0.5119999999999996,0.15353535353535355,0.5327102803738317
rFs0AC2qV6o.001.mp4,0.026185187,152.51572,3995.7583,1377.7618,1034.0399,0.0015558259,0.09951908,0.026185187,1034.0399,0.021540994,4.770618219840544,1.024000000000001,0.2031111111111111,0.4766355140186915
3Q3SB1dVAng.002.mp4,0.07289744,153.22916,3994.633,1585.8135,1041.6594,0.00020199755,0.24838999,0.07289744,1041.6594,0.057296313,3.594301398509999,1.376,0.27851851851851855,0.5514018691588785
KJ643kfjqLY.002.mp4,0.08816307,152.55713,3992.663,848.8801,650.606,0.021141868,0.3568373,0.08816307,650.606,0.059125017,7.77676120768527,0.5120000000000005,0.1288135593220339,0.5514018691588785
4JYmE9a21aI.002.mp4,0.08061955,152.527,3989.1187,1154.9723,947.987,0.001358315,0.25338432,0.08061955,947.987,0.051509526,4.966671023395635,0.8319999999999999,0.19498666666666664,0.3551401869158878
NI-tZF3gfes.004.mp4,0.075053945,152.52245,3995.5825,1396.4869,1043.3008,0.0027813038,0.2932354,0.075053945,1043.3008,0.06718902,5.489478499542543,0.736,0.18043373493975903,0.5887850467289719
DWVJXufR7gE.001.mp4,0.07835679,152.49629,3995.5598,1553.1178,1114.2203,0.0043692784,0.22288325,0.07835679,1114.2203,0.046400264,7.057900927983271,0.6400000000000006,0.14145794392523364,0.5233644859813084
_fJcW5234bY.002.mp4,0.010715151,152.35175,3996.0178,1700.6233,1060.6425,0.00018355426,0.05145336,0.010715151,1060.6425,0.009588802,5.750882237615998,0.8000000000000007,0.17360919540229885,0.6542056074766355
AlEqtGWa43g.000.mp4,0.037870962,152.42398,3991.9382,1409.2723,974.1339,0.0030861457,0.1602363,0.037870962,974.1339,0.028987756,6.273689713762907,1.2479999999999998,0.1596631578947368,0.6355140186915886
TaTMtWvSmu4.003.mp4,0.112922594,152.38638,3995.8125,1556.6854,1066.936,0.010721621,0.2576989,0.112922594,1066.936,0.053681295,9.541236439681088,0.35199999999999987,0.10482758620689654,0.5700934579439252
3df_Uk9EmwU.004.mp4,0.08430134,154.50125,3969.164,809.6769,603.4532,0.009239345,0.19318388,0.08430134,603.4532,0.03826462,6.208338779244543,0.5119999999999996,0.1589787234042553,0.514018691588785
pQy4omHIf7o.004.mp4,0.038864046,152.45909,3995.8616,1648.9757,1126.9869,0.0,0.12974773,0.038864046,1126.9869,0.023938302,8.560972421905634,0.512,0.11495384615384614,0.4859813084112149
AwNVGShHjvw.004.mp4,0.023926012,152.42566,3993.6494,1165.1185,925.57153,0.0013490106,0.06372306,0.023926012,925.57153,0.013647777,6.9271990589465435,0.5760000000000005,0.14384761904761903,0.3738317757009345
sqnW6xXYTKg.001.mp4,0.03869918,153.68242,3994.6912,1473.4662,993.3991,0.0,0.14795962,0.03869918,993.3991,0.029605485,5.750882237615998,0.8639999999999999,0.16845977011494256,0.439252336448598
5hFRSHAis2E.003.mp4,0.0529207,152.73407,3994.9316,1171.0764,936.6252,0.0047676507,0.20222524,0.0529207,936.6252,0.032983426,7.057900927983271,0.6719999999999997,0.14205607476635512,0.514018691588785
gZzB49daFfA.005.mp4,0.05403912,152.45581,3994.834,1449.2373,1052.2568,0.0018519537,0.15962897,0.05403912,1052.2568,0.037010413,6.469742517317997,0.6080000000000005,0.15346938775510202,0.5794392523364486
dJlEHhyij5k.001.mp4,0.064252906,152.38176,3993.979,1752.0074,1082.0968,0.0023371861,0.1896694,0.064252906,1082.0968,0.04162879,6.9271990589465435,0.5120000000000005,0.14384761904761903,0.4579439252336448
Wa-HX5jP3ew.003.mp4,0.011277959,153.3076,3806.372,685.7934,675.4146,0.004766888,0.027925007,0.011277959,675.4146,0.0045705326,7.842112142203634,0.512,0.1271932773109244,0.1775700934579439
SgzOYog1pH4.003.mp4,0.037535913,152.65051,3992.6829,1194.5867,919.8841,0.0016489805,0.112493284,0.037535913,919.8841,0.023161635,8.103515880277088,0.38399999999999856,0.12357723577235771,0.5420560747663551
45SH4ohAH3M.005.mp4,0.008744833,152.48123,3994.9353,1641.2704,1184.9471,0.00012012128,0.035202548,0.008744833,1184.9471,0.0059157596,6.469742517317997,0.736,0.15281632653061222,0.2429906542056074
F4UeAogUMMs.005.mp4,0.0114805065,152.80824,3995.4507,1917.1775,1228.5647,3.963372e-05,0.042099684,0.0114805065,1228.5647,0.008357698,6.796497189909816,0.7680000000000007,0.14601941747572814,0.5327102803738317
fhUGU2uiS1U.001.mp4,0.30698463,187.78719,3992.939,1571.0758,919.20276,0.0010902269,0.75636464,0.30698463,919.20276,0.1856098,6.86184812442818,0.5119999999999996,0.14369230769230767,0.6728971962616823
51hGkzvYP00.001.mp4,0.009066517,152.59476,3995.9587,1522.8015,1057.5452,0.0005084037,0.034088723,0.009066517,1057.5452,0.0065890183,6.731146255391452,0.8959999999999999,0.1483921568627451,0.5514018691588785
hquzfo9MVDo.002.mp4,0.03242573,152.98991,3995.3752,1673.7798,1107.0791,0.00013107162,0.1630718,0.03242573,1107.0791,0.03066636,4.639916350803817,1.2800000000000002,0.2057142857142857,0.1869158878504672
O14mSiNfYDo.001.mp4,0.16071452,152.37094,3985.448,890.97906,854.1336,0.062230404,0.29180273,0.16071452,854.1336,0.04091398,6.665795320873088,0.5760000000000005,0.1504950495049505,0.5233644859813084
K9h_wA30XgM.002.mp4,0.08456088,152.37317,3623.8,423.16678,381.31378,0.041713316,0.12810688,0.08456088,381.31378,0.012097365,7.188602797019998,0.7360000000000007,0.13768807339449543,0.308411214953271
0_xOGmydDN0.002.mp4,0.019813653,152.38231,3994.4028,813.94885,817.79694,0.0013720168,0.05018386,0.019813653,817.79694,0.01110462,6.404391582799634,0.5120000000000005,0.15571134020618557,0.3831775700934579
JFKZEGDhcRs.002.mp4,0.09590197,153.19536,3995.609,1181.3268,973.4508,0.002867685,0.3341403,0.09590197,973.4508,0.061023846,7.515357469611816,0.41600000000000037,0.13249122807017544,0.4859813084112149
Jv2lyDcOmEM.001.mp4,0.018854758,152.47432,3994.1985,1373.6516,963.9681,0.00016331526,0.095215976,0.018854758,963.9681,0.01993361,5.685531303097634,1.4400000000000004,0.16706976744186047,0.1401869158878504
erJNMcO69Eo.002.mp4,0.02777676,152.36668,3995.521,1498.35,1084.9977,0.0009858384,0.08309465,0.02777676,1084.9977,0.022149384,4.639916350803817,0.7040000000000006,0.2162285714285714,0.4018691588785046
2WuhWF4fAOQ.001.mp4,0.094544224,153.41716,3995.9849,2432.5244,974.15454,0.00735322,0.19027308,0.094544224,974.15454,0.045374453,6.273689713762907,0.8640000000000001,0.15865263157894738,0.2616822429906542
PYL8BGJKu20.001.mp4,0.03443509,152.36699,3995.2664,1829.6256,1114.4623,0.00022124518,0.10182246,0.03443509,1114.4623,0.023032311,5.228074761469089,0.7360000000000007,0.18916455696202533,0.3551401869158878
esjSS0xsHFA.002.mp4,0.04887852,152.82436,3995.8525,1012.6391,835.6338,0.0032163945,0.13440624,0.04887852,835.6338,0.03259805,6.077636910207816,0.6719999999999999,0.16347826086956524,0.5420560747663551
TCzYD74Xqe8.000.mp4,0.11535377,152.7509,3995.6477,1164.4781,1079.1765,0.017512817,0.3185683,0.11535377,1079.1765,0.06090248,8.038164945758725,0.5759999999999987,0.1240655737704918,0.5233644859813084
g7sDGH8APwk.000.mp4,0.12081204,152.36604,3995.925,1380.277,1029.9277,0.01700719,0.29582888,0.12081204,1029.9277,0.068496965,4.901320088877271,1.184000000000001,0.1958918918918919,0.4018691588785046
rBxWZzkEncE.003.mp4,0.099724196,152.60971,3995.782,1356.6907,914.37354,0.022642002,0.19882837,0.099724196,914.37354,0.043405123,7.646059338648543,0.5440000000000005,0.1299310344827586,0.4953271028037382
io0aNQE8En8.003.mp4,0.011667343,153.05794,3995.7742,1150.673,891.1271,0.00051696145,0.052803755,0.011667343,891.1271,0.01060052,4.574565416285453,1.5039999999999996,0.20127536231884058,0.1682242990654205
xDjhf8wrNWQ.001.mp4,0.032932334,152.59096,3994.2827,1795.0001,1111.1215,0.0011584398,0.09789278,0.032932334,1111.1215,0.018746696,8.953078029015815,0.3520000000000003,0.11105882352941177,0.6074766355140186
_RAGzfJnpUE.003.mp4,0.02754072,152.76222,3995.5002,1723.0603,1328.5676,0.00036912275,0.19851963,0.02754072,1328.5676,0.028986262,3.0714939223630897,1.5039999999999996,0.3095652173913043,0.3177570093457943
qCFFW1dM8V8.005.mp4,0.08752301,152.85124,3994.1094,999.4362,785.18726,0.0014640089,0.25988662,0.08752301,785.18726,0.055951692,5.620180368579271,1.1519999999999992,0.16978823529411766,0.4018691588785046
n5Jeeqfj2_U.005.mp4,0.07689964,152.88365,3995.8782,1890.2728,1063.958,0.000922777,0.20615423,0.07689964,1063.958,0.04807505,6.9271990589465435,0.8000000000000007,0.1417142857142857,0.8411214953271028
V8w2Lo5wxl8.004.mp4,0.035404246,152.96455,3995.3608,1498.6047,1098.759,0.00020324351,0.18232435,0.035404246,1098.759,0.033037696,4.639916350803817,0.9279999999999999,0.2166857142857143,0.644859813084112
c4XnKouozXU.000.mp4,0.017552963,152.59122,3995.2642,1123.9349,944.77936,0.0004334656,0.05703798,0.017552963,944.77936,0.0101093445,8.103515880277088,0.4480000000000004,0.1230569105691057,0.4299065420560747
R0RURVpmU9M.004.mp4,0.04288461,152.55943,3993.888,969.0756,777.2825,0.008626753,0.19201,0.04288461,777.2825,0.032187894,7.123251862501634,0.4480000000000004,0.13896296296296295,0.6355140186915886
OxaBanUE6KE.002.mp4,0.08374673,154.17802,3995.455,1606.6497,981.6902,0.0019146745,0.21145126,0.08374673,981.6902,0.04224624,7.5807084041301795,0.5759999999999996,0.13217391304347825,0.6728971962616823
8narByy2B5g.004.mp4,0.024668422,152.80566,3970.67,611.89044,518.1526,0.0052194223,0.17683111,0.024668422,518.1526,0.021562329,5.097372892432362,1.504,0.19657142857142856,0.2897196261682243
2kqPuht5jTg.005.mp4,0.11969135,152.58383,3995.7969,1508.9432,1139.7778,0.0037529343,0.3345841,0.11969135,1139.7778,0.07027221,7.319304666056725,0.5119999999999996,0.13434234234234232,0.6822429906542056
TJD__22fOr0.000.mp4,0.04390148,152.40912,3995.7197,1619.2552,1118.2145,0.0017559075,0.12817271,0.04390148,1118.2145,0.02908397,7.515357469611816,0.6400000000000006,0.13249122807017544,0.5420560747663551
OxaBanUE6KE.004.mp4,0.08776586,153.17351,3995.6016,1574.4637,985.9489,0.0034329062,0.21293706,0.08776586,985.9489,0.04700802,7.319304666056725,0.48000000000000004,0.1352072072072072,0.5700934579439252
T1tJTwlGqOM.005.mp4,0.030507307,152.41429,3995.7336,1523.1508,1134.1935,0.0021586698,0.25261143,0.030507307,1134.1935,0.033731323,5.032021957913998,1.088,0.2,0.4579439252336448
rxYWgXYTATs.003.mp4,0.064226314,152.56091,3995.4734,1571.1038,973.52856,0.0018972879,0.224893,0.064226314,973.52856,0.04642081,5.42412756502418,0.8,0.18497560975609756,0.7289719626168224
PgpMUHH8lEI.000.mp4,0.0032632635,152.38132,3995.3071,950.69794,821.8726,0.0008021724,0.01811469,0.0032632635,821.8726,0.0026889574,4.443863547248726,2.4320000000000004,0.2206567164179105,0.5420560747663551
LeQKH1vAVpg.003.mp4,0.013822265,153.15709,3995.753,1350.3762,1078.5725,0.0007101662,0.046828832,0.013822265,1078.5725,0.010196652,6.600444386354725,1.6639999999999997,0.14944,0.5981308411214953
KahSwziq8F0.004.mp4,0.037648864,156.47841,3993.7844,1560.3322,1063.9636,0.0026064278,0.1726437,0.037648864,1063.9636,0.02690492,8.626323356423997,0.3200000000000003,0.1145648854961832,0.336448598130841
wdeOWVDSeLE.001.mp4,0.055352762,158.83385,3988.2507,1004.1048,735.11285,0.007846619,0.19188157,0.055352762,735.11285,0.035333358,6.731146255391452,0.927999999999999,0.1471372549019608,0.4112149532710279
QMRAbwZCTfI.005.mp4,0.044288788,152.39209,3993.373,1165.6941,852.15643,0.011521563,0.17784196,0.044288788,852.15643,0.029152956,7.123251862501634,0.8319999999999999,0.13955555555555557,0.4112149532710279
fecQUZ-ehKQ.002.mp4,0.08457663,152.40591,3995.6155,1578.0519,1151.4395,0.00015000414,0.19787504,0.08457663,1151.4395,0.056859564,5.162723826950725,0.8640000000000008,0.18830769230769231,0.7289719626168224
6k8RQViPUTc.000.mp4,0.06573468,152.96605,3995.011,1507.8217,1056.1537,0.0020966968,0.23784873,0.06573468,1056.1537,0.044330783,6.208338779244543,0.7680000000000002,0.15897872340425534,0.3551401869158878
IQdz0Pd-L2Y.003.mp4,0.023881515,152.4697,3995.8635,1641.6936,1110.4951,0.00028945724,0.09537589,0.023881515,1110.4951,0.019933261,5.750882237615998,1.2800000000000011,0.17434482758620687,0.5794392523364486
QuwVzi2tQrQ.005.mp4,0.044324275,152.53215,3995.75,1399.9386,990.2193,0.002074268,0.10694612,0.044324275,990.2193,0.024674397,7.123251862501634,0.7359999999999989,0.13748148148148148,0.7663551401869158
1mdMhaq5p4w.004.mp4,0.10308521,152.40201,3991.548,1150.205,780.13605,0.017125199,0.2417105,0.10308521,780.13605,0.056076318,6.992549993464907,0.4800000000000004,0.14158490566037735,0.4766355140186915
2oEUp9sGRGk.000.mp4,0.04981728,152.43236,3995.7827,1672.4075,1122.2595,0.0012554585,0.167548,0.04981728,1122.2595,0.040845864,5.816233172134361,1.120000000000001,0.1698181818181818,0.8411214953271028
5f6s8cwA7WQ.005.mp4,0.05674929,152.35843,3994.2917,1280.3575,985.22504,0.002752881,0.18640244,0.05674929,985.22504,0.037849452,7.842112142203634,0.4480000000000004,0.1258487394957983,0.7476635514018691
j3jdT1V-DeI.001.mp4,0.10960726,152.92557,3994.1804,1585.576,1045.8658,0.00083879655,0.4856117,0.10960726,1045.8658,0.0945228,6.665795320873088,0.5120000000000005,0.14954455445544554,0.2803738317757009
HONL8ha-1BE.004.mp4,0.07830447,152.46301,3995.8525,1672.0822,1078.767,0.0024260164,0.22541554,0.07830447,1078.767,0.057385344,5.946935041171089,0.7679999999999998,0.16497777777777778,0.5233644859813084
PCmec_zcu_w.002.mp4,0.11721722,152.66174,3993.8862,1571.4998,1001.5321,0.017001448,0.3086406,0.11721722,1001.5321,0.06602085,6.9271990589465435,0.7040000000000006,0.14415238095238095,0.7289719626168224
wYZJ2HXfvmQ.002.mp4,0.05064706,152.38158,3994.63,1091.3317,937.5345,0.0006757911,0.1975704,0.05064706,937.5345,0.045128413,5.620180368579271,1.2159999999999993,0.17656470588235296,0.233644859813084
Lt89YrQHF_w.005.mp4,0.06311288,152.40092,3994.0854,1643.6753,1080.0995,0.0014568659,0.20451139,0.06311288,1080.0995,0.051493,6.142987844726179,1.3760000000000012,0.1630967741935484,0.4112149532710279
fSDA4eEyGHk.002.mp4,0.028047781,152.85426,3995.1833,1807.1244,1142.8175,0.00047230706,0.19172132,0.028047781,1142.8175,0.030320361,6.208338779244543,0.8000000000000007,0.16102127659574467,0.5607476635514018
taSAaWKcmTw.004.mp4,0.095485725,152.36641,3995.725,1642.6176,1073.6239,0.019825093,0.20374222,0.095485725,1073.6239,0.04211586,6.86184812442818,0.895999999999999,0.14523076923076922,0.4579439252336448
IQNNEfYYYiw.005.mp4,0.05429049,152.59532,3995.0886,1323.8671,1077.3379,0.0070055695,0.2800169,0.05429049,1077.3379,0.050292473,6.33904064828127,0.8320000000000007,0.15633333333333332,0.5887850467289719
1AMp8Y_0UGc.000.mp4,0.06474226,152.58633,3993.281,1059.995,757.4626,0.009135796,0.20077488,0.06474226,757.4626,0.044755697,6.469742517317997,0.7680000000000007,0.15379591836734693,0.5514018691588785
RgZTZIf8K8g.003.mp4,0.02056507,152.78516,3994.044,1193.8341,1043.1117,0.0022114064,0.06817216,0.02056507,1043.1117,0.015735647,6.112649885821951,0.7679999999999998,0.16297674418604655,0.3831775700934579
yIM5bal1VVs.005.mp4,0.08321414,152.40797,3991.6978,1672.437,1096.7489,7.0436196e-05,0.3039566,0.08321414,1096.7489,0.06378387,4.443863547248726,1.6959999999999997,0.22399999999999998,0.5327102803738317
fipvPdFbKN4.000.mp4,0.013275538,152.62927,3995.8303,1766.7444,1094.275,0.0003400385,0.051151928,0.013275538,1094.275,0.0118780555,5.554829434060907,0.992,0.18057142857142858,0.336448598130841
69BopbFc34U.001.mp4,0.020413566,152.70638,3994.464,1166.8379,1140.0472,0.0010539512,0.09763572,0.020413566,1140.0472,0.019204536,5.42412756502418,0.8,0.18302439024390244,0.233644859813084
vAEqpUwBMJQ.004.mp4,0.008995516,152.68605,3995.3125,1471.8752,1030.3351,0.00042200414,0.029717116,0.008995516,1030.3351,0.005607315,6.012285975689452,0.7039999999999988,0.1663296703296703,0.5607476635514018
qjU3GX3jgSY.002.mp4,0.080587976,152.74411,3995.736,1703.9001,1065.1096,0.0051091188,0.27942142,0.080587976,1065.1096,0.05224122,7.057900927983271,0.7360000000000007,0.14026168224299065,0.5514018691588785
u2XbiBuuxyI.001.mp4,0.11456215,152.4374,3995.7864,1718.4427,1186.6959,0.0017068113,0.4072306,0.11456215,1186.6959,0.10078524,7.123251862501634,0.6719999999999997,0.14014814814814813,0.233644859813084
scifP1EXSdo.001.mp4,0.50866437,152.37173,3993.9927,1083.9099,1050.0477,0.11517867,0.8400319,0.50866437,1050.0477,0.1780188,6.665795320873088,0.5760000000000005,0.1473267326732673,0.6728971962616823
m5kTITzj1bY.001.mp4,0.04988686,155.48586,3689.5,750.6379,593.9182,0.003615759,0.1096697,0.04988686,593.9182,0.018600106,6.535093451836361,0.5119999999999996,0.15353535353535355,0.5327102803738317
rFs0AC2qV6o.001.mp4,0.026185187,152.51572,3995.7583,1377.7618,1034.0399,0.0015558259,0.09951908,0.026185187,1034.0399,0.021540994,4.770618219840544,1.024000000000001,0.2031111111111111,0.4766355140186915
3Q3SB1dVAng.002.mp4,0.07289744,153.22916,3994.633,1585.8135,1041.6594,0.00020199755,0.24838999,0.07289744,1041.6594,0.057296313,3.594301398509999,1.376,0.27851851851851855,0.5514018691588785
KJ643kfjqLY.002.mp4,0.08816307,152.55713,3992.663,848.8801,650.606,0.021141868,0.3568373,0.08816307,650.606,0.059125017,7.77676120768527,0.5120000000000005,0.1288135593220339,0.5514018691588785
4JYmE9a21aI.002.mp4,0.08061955,152.527,3989.1187,1154.9723,947.987,0.001358315,0.25338432,0.08061955,947.987,0.051509526,4.966671023395635,0.8319999999999999,0.19498666666666664,0.3551401869158878
NI-tZF3gfes.004.mp4,0.075053945,152.52245,3995.5825,1396.4869,1043.3008,0.0027813038,0.2932354,0.075053945,1043.3008,0.06718902,5.489478499542543,0.736,0.18043373493975903,0.5887850467289719
DWVJXufR7gE.001.mp4,0.07835679,152.49629,3995.5598,1553.1178,1114.2203,0.0043692784,0.22288325,0.07835679,1114.2203,0.046400264,7.057900927983271,0.6400000000000006,0.14145794392523364,0.5233644859813084
_fJcW5234bY.002.mp4,0.010715151,152.35175,3996.0178,1700.6233,1060.6425,0.00018355426,0.05145336,0.010715151,1060.6425,0.009588802,5.750882237615998,0.8000000000000007,0.17360919540229885,0.6542056074766355
AlEqtGWa43g.000.mp4,0.037870962,152.42398,3991.9382,1409.2723,974.1339,0.0030861457,0.1602363,0.037870962,974.1339,0.028987756,6.273689713762907,1.2479999999999998,0.1596631578947368,0.6355140186915886
