Filename,Energy,Pitch Min,Pitch Max,Pitch Mean,Pitch Std Dev,Intensity Min,Intensity Max,Intensity Mean,Jitter,Shimmer,Speech Rate,Max Pause,Avg Pause,Total Pause Duration,Result
../MIT_INTERVIEW_DATASET/Audio/PP76.wav,0.005391339,152.34497,3995.927,1035.1023,847.48206,0.0008556007,0.038649306,0.005391339,847.48206,0.003983385,3.316203964822126,4.736000000000047,0.30151615445232466,382.624,1
../MIT_INTERVIEW_DATASET/Audio/P77.wav,0.010434014,152.37761,3995.205,1065.5372,853.96826,0.0009971667,0.09193706,0.010434014,853.96826,0.009300777,4.560014605324304,4.288000000000011,0.21910382513661203,240.576,1
../MIT_INTERVIEW_DATASET/Audio/PP77.wav,0.010386266,152.34503,3995.9722,1146.6329,885.6097,0.0,0.19967452,0.010386266,885.6097,0.011182769,2.5952091160854454,9.280000000000001,0.3850612244897959,452.832,1
../MIT_INTERVIEW_DATASET/Audio/P78.wav,0.0060510146,152.38567,3994.8584,995.3826,828.00073,0.0011046632,0.04118287,0.0060510146,828.00073,0.005300492,4.064897171631606,6.240000000000002,0.2431536231884058,167.776,0
../MIT_INTERVIEW_DATASET/Audio/PP78.wav,0.007264143,152.35077,3995.6392,1030.9073,826.9673,0.0,0.08396831,0.007264143,826.9673,0.00781337,2.7384593498826373,5.920000000000002,0.3649664138678223,336.864,0
../MIT_INTERVIEW_DATASET/Audio/P79.wav,0.010081595,152.34686,3995.9858,1090.8811,945.20245,0.0011529549,0.10282942,0.010081595,945.20245,0.009434568,5.070659044168978,1.632000000000005,0.19721172638436482,423.808,0
../MIT_INTERVIEW_DATASET/Audio/PP79.wav,0.011171725,152.34468,3996.0847,1086.8965,903.24097,0.0,0.20332193,0.011171725,903.24097,0.013474293,2.929529466640013,5.6640000000000015,0.3413246647704185,840.0,0
../MIT_INTERVIEW_DATASET/Audio/P80.wav,0.010917632,152.36159,3995.9304,995.008,803.7447,0.0011890399,0.07707979,0.010917632,803.7447,0.00939482,2.857054608351866,4.5120000000000005,0.3494451962110961,258.24,0
../MIT_INTERVIEW_DATASET/Audio/PP80.wav,0.007865841,152.35527,3996.0913,1055.8193,838.65436,0.0,0.12628716,0.007865841,838.65436,0.0075446805,1.904448987538941,4.128,0.5246567164179105,492.128,0
../MIT_INTERVIEW_DATASET/Audio/P81.wav,0.00808861,152.34515,3994.693,958.83075,778.1556,0.0011467695,0.04168405,0.00808861,778.1556,0.0055659562,3.69349128540305,4.3840000000000146,0.2702837370242215,234.336,1
../MIT_INTERVIEW_DATASET/Audio/PP81.wav,0.005538898,152.3438,3996.038,1066.358,869.81067,0.0,0.12831196,0.005538898,869.81067,0.007089109,1.065986565336133,43.80799999999999,0.8944857142857141,1001.8239999999998,1
../MIT_INTERVIEW_DATASET/Audio/P83.wav,0.008494749,152.36316,3995.27,1041.3829,833.1729,0.0011336617,0.104109794,0.008494749,833.1729,0.0073716408,4.939520986940388,2.656000000000006,0.2023150183150183,165.696,1
../MIT_INTERVIEW_DATASET/Audio/PP83.wav,0.0061802547,152.3446,3995.383,1058.8734,825.00793,0.0,0.039214935,0.0061802547,825.00793,0.005209988,2.857843137254902,3.8400000000000034,0.34969270386266094,407.392,1
../MIT_INTERVIEW_DATASET/Audio/P84.wav,0.010309785,152.34926,3995.4924,962.4251,820.5222,0.0011226648,0.13122955,0.010309785,820.5222,0.008418897,4.874743277451402,1.759999999999991,0.20505882352941177,334.656,1
../MIT_INTERVIEW_DATASET/Audio/PP84.wav,0.008451043,152.35735,3995.9111,1072.8479,871.2734,0.0,0.26598442,0.008451043,871.2734,0.010533707,1.475598015255869,6.463999999999999,0.678110552763819,539.776,1
../MIT_INTERVIEW_DATASET/Audio/P85.wav,0.010600874,152.35022,3995.6143,904.8749,804.1315,0.0012962235,0.07037131,0.010600874,804.1315,0.007044488,6.833643575765635,2.5600000000000023,0.14630981346309813,360.8,1
../MIT_INTERVIEW_DATASET/Audio/PP85.wav,0.0081379805,152.34464,3996.092,965.8217,849.7782,0.0,0.17274028,0.0081379805,849.7782,0.0067103216,3.2072147972274347,3.0720000000000027,0.3112234942757591,625.248,1
../MIT_INTERVIEW_DATASET/Audio/P86.wav,0.0117051825,152.35,3995.7173,948.9031,860.38086,0.0009984686,0.083787434,0.0117051825,860.38086,0.011030913,3.8186666666666667,2.432000000000002,0.26174703004891686,374.56,0
../MIT_INTERVIEW_DATASET/Audio/PP86.wav,0.009769338,152.3528,3996.082,1021.5899,888.1303,0.0,0.08130837,0.009769338,888.1303,0.009672275,3.253223528790698,4.447999999999979,0.30725520040588533,605.6,0
../MIT_INTERVIEW_DATASET/Audio/P89.wav,0.010273559,152.35516,3995.6824,887.691,820.83,0.00089165365,0.07518847,0.010273559,820.83,0.010241312,4.844891818312079,3.1999999999999886,0.20626387176325525,334.56,0
../MIT_INTERVIEW_DATASET/Audio/PP89.wav,0.010952122,152.34431,3996.0674,997.2987,880.56775,0.0,0.11016003,0.010952122,880.56775,0.010791898,3.864748331461472,4.287999999999997,0.25863324979114455,619.168,0
